Customer ID,Tenure,Geography ID,Completed tutorial,Subscription ID,Role,Company ID,Rating,Theme,Original Score
10033925,24.0,1,yes,2,2,3,High,price,9
10033926,7.0,2,yes,2,2,2,High,speed,10
10033927,15.0,2,yes,2,2,1,High,speed,8
10033928,29.0,4,yes,2,2,2,High,price,10
10033929,17.0,2,yes,2,2,2,High,design,7
10033930,24.0,1,yes,2,2,2,High,features,8
10033931,17.0,3,yes,1,2,2,High,features,7
10033932,0.0,1,yes,1,3,1,High,services,6
10033933,1.0,1,yes,2,2,3,High,features,8
10033934,1.0,1,yes,2,2,2,High,features,7
10033935,7.0,1,yes,2,2,2,High,price,10
10033936,4.0,1,yes,2,2,3,High,price,7
10033937,23.0,3,yes,2,2,2,High,price,10
10033938,25.0,3,yes,2,2,2,High,price,8
10033939,0.0,1,yes,2,2,3,High,support,10
10033940,3.0,1,yes,2,2,3,High,services,8
10033941,3.0,1,yes,2,2,2,High,services,7
10033942,27.0,3,yes,2,2,2,High,price,7
10033943,28.0,1,yes,2,2,1,High,navigation,7
10033944,25.0,1,yes,2,2,1,High,services,8
10033945,18.0,2,yes,2,2,2,High,speed,6
10033946,24.0,2,yes,2,2,2,High,design,8
10033947,20.0,1,yes,2,2,2,High,price,8
10033948,22.0,1,yes,2,3,1,High,price,10
10033949,1.0,2,yes,2,3,2,High,speed,8
10033950,6.0,3,yes,2,3,2,High,price,8
10033951,15.0,3,yes,2,2,2,High,services,9
10033952,21.0,1,yes,2,2,2,High,price,7
10033953,18.0,2,yes,2,2,2,High,speed,8
10033954,17.0,3,yes,2,2,2,High,price,7
10033955,5.0,3,yes,2,2,2,High,price,7
10033956,29.0,1,yes,2,2,2,High,navigation,6
10033957,27.0,1,yes,2,3,2,High,price,6
10033958,25.0,2,no,2,3,2,High,speed,8
10033959,24.0,2,yes,1,2,2,High,features,10
10033960,10.0,1,yes,2,2,1,High,price,7
10033961,18.0,1,yes,2,3,2,High,reliability,7
10033962,28.0,1,yes,2,2,3,High,services,9
10033963,23.0,1,yes,1,2,1,High,price,6
10033964,27.0,1,yes,2,3,2,High,services,7
10033965,22.0,1,no,2,3,1,High,features,7
10033966,27.0,1,yes,1,2,3,High,reliability,6
10033967,28.0,1,yes,2,2,3,High,features,10
10033968,15.0,2,yes,2,2,2,High,speed,7
10033969,7.0,3,yes,2,2,2,High,price,9
10033970,17.0,1,yes,2,2,1,High,features,7
10033971,3.0,1,yes,2,2,1,High,services,9
10033972,7.0,3,yes,2,2,3,High,price,6
10033973,7.0,3,yes,1,2,2,High,price,9
10033974,25.0,2,yes,2,2,1,High,reliability,6
10033975,29.0,1,yes,2,2,2,High,features,7
10033976,5.0,1,yes,2,3,2,High,reliability,6
10033977,10.0,1,yes,2,2,1,High,speed,9
10033978,10.0,2,yes,2,2,3,High,speed,8
10033979,27.0,1,yes,2,2,2,High,price,6
10033980,8.0,3,yes,1,2,2,High,price,7
10033981,12.0,1,yes,1,2,1,High,features,6
10033982,17.0,1,yes,1,2,2,High,design,9
10033983,24.0,2,yes,2,2,2,High,design,7
10033984,12.0,2,yes,2,2,1,High,features,8
10033985,2.0,1,yes,2,2,2,High,price,8
10033986,21.0,1,yes,2,2,1,High,price,8
10033987,12.0,1,yes,2,2,1,High,reliability,6
10033988,5.0,1,yes,2,2,2,High,navigation,8
10033989,14.0,2,yes,2,2,3,High,features,7
10033990,7.0,3,yes,1,2,2,High,price,8
10033991,5.0,2,yes,2,2,2,High,speed,7
10033992,1.0,2,no,2,2,1,High,features,8
10033993,17.0,1,yes,1,2,2,High,price,10
10033994,12.0,1,yes,2,2,2,High,features,6
10033995,20.0,1,yes,2,2,2,High,services,10
10033996,6.0,4,yes,1,3,2,High,reliability,7
10033997,2.0,3,yes,2,2,2,High,price,6
10033998,2.0,1,yes,1,2,2,High,features,9
10033999,10.0,3,yes,2,2,2,High,support,8
10034000,0.0,4,yes,2,3,2,High,price,6
10034001,16.0,1,yes,2,2,2,High,price,6
10034002,8.0,1,no,2,2,1,High,features,8
10034003,15.0,1,yes,2,2,1,High,price,8
10034004,28.0,1,yes,2,2,1,High,price,10
10034005,13.0,3,yes,2,2,2,High,price,7
10034006,27.0,1,yes,2,2,1,High,features,10
10034007,17.0,2,yes,2,2,2,High,speed,6
10034008,20.0,1,yes,2,2,2,High,other,7
10034009,14.0,1,yes,1,3,1,High,services,9
10034010,29.0,1,yes,2,2,2,High,price,9
10034011,21.0,1,yes,2,3,2,High,services,10
10034012,12.0,3,yes,2,2,2,High,price,7
10034013,26.0,1,yes,2,3,1,High,reliability,9
10034014,20.0,2,yes,2,2,2,High,support,6
10034015,23.0,1,yes,1,2,2,High,price,9
10034016,14.0,1,yes,2,2,3,High,services,9
10034017,4.0,1,yes,2,2,2,High,services,8
10034018,8.0,2,yes,2,2,1,High,features,6
10034019,4.0,1,yes,2,2,3,High,reliability,8
10034020,24.0,2,yes,2,2,1,High,speed,10
10034021,25.0,1,yes,2,2,2,High,price,9
10034022,5.0,3,yes,2,2,1,High,price,7
10034023,23.0,1,yes,2,2,3,High,reliability,7
10034024,16.0,1,yes,1,3,2,High,reliability,6
10034025,14.0,1,yes,2,2,3,High,reliability,6
10034026,16.0,2,yes,2,2,1,High,usability,9
10034027,17.0,2,yes,1,2,2,High,speed,9
10034028,14.0,1,yes,2,2,1,High,reliability,10
10034029,11.0,1,yes,2,2,2,High,reliability,10
10034030,10.0,3,yes,2,2,2,High,price,7
10034031,8.0,3,yes,2,3,1,High,price,6
10034032,26.0,1,yes,1,2,3,High,services,7
10034033,1.0,1,yes,2,2,2,High,price,6
10034034,8.0,1,yes,2,2,1,High,navigation,10
10034035,19.0,1,yes,2,2,2,High,reliability,8
10034036,25.0,2,yes,2,2,1,High,speed,9
10034037,25.0,1,yes,2,2,2,High,price,6
10034038,17.0,1,yes,2,2,3,High,services,8
10034039,1.0,1,yes,1,2,2,High,services,8
10034040,9.0,3,yes,2,3,1,High,price,7
10034041,27.0,4,yes,2,2,2,High,reliability,8
10034042,15.0,1,yes,2,2,1,High,features,9
10034043,4.0,1,yes,2,2,2,High,services,9
10034044,28.0,1,yes,2,2,2,High,speed,6
10034045,3.0,1,yes,2,3,3,High,features,6
10034046,27.0,3,yes,2,2,3,High,price,10
10034047,3.0,2,yes,2,3,2,High,speed,7
10034048,9.0,3,yes,2,2,2,High,price,8
10034049,8.0,3,yes,2,2,3,High,price,7
10034050,6.0,3,yes,2,2,2,High,price,6
10034051,3.0,1,yes,2,2,1,High,services,9
10034052,24.0,3,yes,2,2,2,High,speed,8
10034053,17.0,1,yes,2,2,1,High,reliability,6
10034054,15.0,1,yes,2,2,2,High,services,6
10034055,13.0,1,yes,2,3,2,High,support,8
10034056,25.0,2,yes,2,2,2,High,design,10
10034057,13.0,1,yes,2,2,1,High,services,7
10034058,23.0,3,yes,2,2,2,High,price,8
10034059,6.0,1,yes,1,2,2,High,price,8
10034060,13.0,1,yes,2,2,2,High,price,9
10034061,22.0,2,yes,2,2,2,High,speed,8
10034062,10.0,1,yes,2,2,3,High,price,6
10034063,26.0,3,yes,2,3,2,High,features,10
10034064,6.0,1,yes,2,2,2,High,security,8
10034065,28.0,1,yes,2,2,1,High,security,6
10034066,21.0,1,yes,2,2,2,High,reliability,7
10034067,29.0,1,yes,2,2,2,High,speed,8
10034068,14.0,3,yes,2,2,2,High,security,8
10034069,27.0,1,yes,2,2,2,High,features,7
10034070,20.0,1,yes,2,3,2,High,features,7
10034071,57.0,1,yes,2,2,2,High,security,8
10034072,12.0,1,yes,2,2,3,High,services,8
10034073,18.0,1,yes,2,2,2,High,price,8
10034074,8.0,2,yes,2,2,2,High,speed,10
10034075,16.0,2,yes,2,2,1,High,usability,8
10034076,26.0,3,yes,2,2,2,High,services,10
10034077,4.0,1,yes,2,2,1,High,price,8
10034078,11.0,1,yes,1,2,2,High,price,10
10034079,22.0,2,yes,2,2,2,High,features,9
10034080,25.0,1,yes,2,2,2,High,price,7
10034081,12.0,3,yes,1,2,2,High,reliability,10
10034082,17.0,3,yes,2,2,2,High,price,7
10034083,20.0,1,yes,2,2,1,High,speed,7
10034084,26.0,3,yes,2,3,2,High,price,8
10034085,18.0,1,yes,1,2,3,High,reliability,9
10034086,20.0,1,no,2,2,2,High,security,6
10034087,12.0,1,yes,2,2,2,High,reliability,6
10034088,18.0,4,no,2,2,2,High,price,6
10034089,1.0,3,yes,2,2,2,High,price,8
10034090,12.0,2,yes,2,2,1,High,speed,8
10034091,7.0,3,yes,2,2,2,High,price,10
10034092,0.0,1,yes,2,2,1,High,features,9
10034093,18.0,2,yes,2,3,2,High,support,10
10034094,29.0,3,yes,1,2,2,High,price,8
10034095,18.0,3,yes,2,2,2,High,price,10
10034096,48.0,1,yes,2,2,1,High,reliability,9
10034097,18.0,1,yes,2,2,1,High,services,8
10034098,21.0,1,yes,1,2,2,High,services,10
10034099,3.0,2,yes,2,2,2,High,speed,6
10034100,23.0,1,yes,2,2,2,High,features,9
10034101,9.0,1,yes,2,2,3,High,speed,10
10034102,12.0,1,yes,1,2,3,High,reliability,7
10034103,9.0,1,yes,2,2,2,High,features,6
10034104,16.0,1,yes,2,2,2,High,services,8
10034105,1.0,2,yes,2,2,3,High,reliability,7
10034106,3.0,1,yes,2,2,2,High,features,10
10034107,16.0,2,yes,1,2,3,High,speed,10
10034108,10.0,3,yes,2,2,2,High,price,8
10034109,18.0,3,yes,2,2,2,High,services,7
10034110,5.0,1,yes,2,2,2,High,features,7
10034111,25.0,3,no,2,2,2,High,price,7
10034112,23.0,3,yes,2,2,3,High,price,9
10034113,23.0,1,yes,2,2,2,High,services,10
10034114,3.0,1,yes,2,3,2,High,reliability,9
10034115,11.0,1,no,2,2,3,High,speed,8
10034116,14.0,1,yes,2,2,2,High,features,8
10034117,22.0,2,yes,2,2,2,High,features,8
10034118,10.0,2,yes,2,2,1,High,features,7
10034119,26.0,1,yes,2,2,3,High,reliability,8
10034120,23.0,3,yes,2,2,2,High,price,9
10034121,24.0,1,yes,2,3,1,High,price,8
10034122,24.0,1,yes,2,2,2,High,features,10
10034123,28.0,1,yes,2,3,2,High,price,6
10034124,10.0,1,yes,2,2,2,High,price,8
10034125,1.0,1,yes,2,2,2,High,reliability,7
10034126,15.0,2,yes,1,2,1,High,speed,6
10034127,23.0,1,yes,2,2,1,High,reliability,10
10034128,20.0,1,yes,2,2,2,High,price,8
10034129,17.0,1,yes,2,2,2,High,services,10
10034130,7.0,2,yes,2,2,3,High,security,6
10034131,2.0,2,yes,2,2,2,High,speed,9
10034132,16.0,1,no,1,2,3,High,price,9
10034133,26.0,2,yes,2,2,2,High,design,7
10034134,10.0,1,yes,2,2,3,High,reliability,9
10034135,19.0,3,yes,1,2,2,High,price,10
10034136,23.0,1,yes,2,2,2,High,price,8
10034137,18.0,1,yes,2,2,2,High,design,10
10034138,25.0,3,yes,2,2,2,High,features,8
10034139,13.0,1,yes,2,2,1,High,price,7
10034140,11.0,2,yes,2,3,2,High,other,6
10034141,18.0,1,yes,1,2,2,High,features,8
10034142,1.0,2,yes,2,2,2,High,design,7
10034143,16.0,1,yes,2,2,2,High,price,10
10034144,21.0,1,yes,2,2,2,High,price,10
10034145,4.0,3,yes,2,2,2,High,price,10
10034146,15.0,3,yes,2,2,2,High,navigation,6
10034147,4.0,3,yes,2,2,2,High,price,7
10034148,23.0,1,yes,2,2,2,High,price,8
10034149,11.0,2,yes,2,2,1,High,speed,6
10034150,14.0,1,yes,2,2,1,High,price,10
10034151,16.0,1,yes,1,2,2,High,price,8
10034152,23.0,1,yes,2,2,1,High,reliability,9
10034153,25.0,1,yes,2,2,1,High,price,8
10034154,18.0,1,yes,2,2,1,High,price,7
10034155,2.0,1,yes,1,2,2,High,reliability,9
10034156,2.0,3,yes,2,2,1,High,services,6
10034157,46.0,2,no,2,2,3,High,security,7
10034158,26.0,2,yes,2,2,1,High,design,10
10034159,16.0,1,yes,2,2,2,High,services,10
10034160,4.0,1,yes,2,2,1,High,price,6
10034161,26.0,1,yes,2,3,1,High,price,6
10034162,15.0,1,yes,2,2,2,High,price,10
10034163,28.0,1,yes,2,2,3,High,other,6
10034164,20.0,2,yes,2,2,2,High,speed,8
10034165,10.0,1,yes,2,2,2,High,price,6
10034166,1.0,1,yes,2,2,1,High,features,8
10034167,3.0,1,yes,2,2,2,High,reliability,7
10034168,21.0,1,yes,2,3,2,High,services,7
10034169,32.0,1,yes,2,2,2,High,price,8
10034170,18.0,3,yes,2,2,2,High,price,10
10034171,8.0,3,yes,2,2,2,High,price,6
10034172,22.0,1,no,2,2,2,High,price,8
10034173,11.0,1,yes,2,2,1,High,reliability,9
10034174,23.0,1,yes,2,2,2,High,reliability,7
10034175,29.0,3,yes,2,2,1,High,price,6
10034176,26.0,3,yes,2,3,2,High,price,9
10034177,21.0,1,yes,1,2,2,High,reliability,6
10034178,15.0,1,yes,2,2,1,High,features,7
10034179,5.0,3,yes,2,2,2,High,price,10
10034180,5.0,1,yes,2,2,3,High,services,8
10034181,5.0,2,yes,2,2,2,High,speed,8
10034182,5.0,1,yes,1,2,2,High,speed,9
10034183,14.0,3,yes,2,2,2,High,price,7
10034184,19.0,1,yes,2,2,2,High,price,10
10034185,20.0,2,yes,2,2,1,High,speed,6
10034186,23.0,1,no,2,2,1,High,price,9
10034187,14.0,3,yes,2,2,2,High,price,8
10034188,4.0,1,yes,2,2,3,High,reliability,8
10034189,14.0,1,yes,1,3,3,High,services,8
10034190,4.0,3,yes,1,2,2,High,price,6
10034191,17.0,3,yes,1,2,2,High,speed,10
10034192,21.0,1,yes,2,2,2,High,price,6
10034193,12.0,3,yes,2,2,2,High,price,6
10034194,9.0,1,yes,2,2,3,High,features,7
10034195,24.0,1,yes,1,2,2,High,services,10
10034196,0.0,1,yes,2,2,2,High,speed,9
10034197,27.0,2,yes,2,2,2,High,speed,10
10034198,23.0,3,no,2,3,2,High,price,7
10034199,9.0,3,no,2,2,2,High,price,9
10034200,14.0,1,yes,2,2,1,High,features,7
10034201,2.0,1,yes,2,2,2,High,support,10
10034202,20.0,1,yes,2,2,2,High,navigation,8
10034203,20.0,1,yes,2,3,2,High,price,8
10034204,27.0,1,yes,1,2,2,High,features,8
10034205,3.0,2,yes,2,2,2,High,speed,8
10034206,9.0,1,yes,2,2,2,High,price,6
10034207,20.0,3,yes,2,2,2,High,price,7
10034208,25.0,3,yes,2,2,2,High,other,10
10034209,1.0,1,yes,2,2,2,High,price,8
10034210,15.0,2,yes,2,2,2,High,other,10
10034211,24.0,3,no,2,2,2,High,price,8
10034212,22.0,1,yes,2,2,2,High,price,8
10034213,8.0,1,yes,1,2,2,High,price,9
10034214,16.0,1,yes,2,2,2,High,features,6
10034215,24.0,2,yes,2,2,3,High,features,9
10034216,28.0,1,yes,2,2,3,High,reliability,7
10034217,7.0,2,yes,2,2,1,High,features,9
10034218,12.0,1,yes,2,2,2,High,price,7
10034219,34.0,2,yes,2,2,2,High,features,7
10034220,15.0,2,yes,2,2,3,High,design,6
10034221,12.0,2,yes,2,2,2,High,speed,9
10034222,22.0,3,yes,1,2,2,High,price,8
10034223,9.0,1,yes,2,2,1,High,services,8
10034224,16.0,1,yes,1,2,2,High,price,8
10034225,2.0,2,yes,2,3,2,High,speed,10
10034226,2.0,1,yes,2,2,2,High,speed,8
10034227,16.0,3,yes,2,3,2,High,price,6
10034228,15.0,2,no,2,2,2,High,speed,10
10034229,3.0,1,no,2,3,2,High,reliability,8
10034230,28.0,1,yes,2,3,2,High,services,10
10034231,21.0,1,yes,2,2,2,High,speed,7
10034232,6.0,1,yes,1,2,3,High,reliability,9
10034233,2.0,1,yes,2,2,2,High,price,7
10034234,20.0,1,yes,2,2,3,High,reliability,8
10034235,32.0,1,yes,2,3,1,High,usability,6
10034236,27.0,3,yes,2,2,2,High,price,10
10034237,14.0,1,yes,1,2,1,High,reliability,9
10034238,28.0,2,yes,1,2,2,High,speed,9
10034239,2.0,1,yes,2,2,2,High,speed,7
10034240,6.0,1,yes,2,3,2,High,price,8
10034241,7.0,1,yes,2,2,2,High,services,7
10034242,20.0,1,yes,2,3,1,High,services,6
10034243,17.0,1,yes,2,2,2,High,features,9
10034244,15.0,2,yes,2,2,1,High,speed,9
10034245,10.0,1,yes,2,2,2,High,price,10
10034246,20.0,1,yes,2,2,1,High,price,7
10034247,1.0,1,yes,1,2,3,High,reliability,9
10034248,4.0,3,yes,2,2,2,High,price,9
10034249,6.0,1,yes,2,2,1,High,price,9
10034250,20.0,1,yes,2,2,3,High,price,7
10034251,27.0,2,yes,2,3,2,High,features,9
10034252,25.0,1,yes,2,2,2,High,reliability,8
10034253,9.0,1,yes,2,2,3,High,features,10
10034254,1.0,1,yes,2,2,1,High,price,7
10034255,8.0,3,yes,2,2,2,High,price,6
10034256,20.0,1,yes,1,2,2,High,services,9
10034257,3.0,2,yes,2,2,1,High,features,9
10034258,17.0,1,yes,2,2,2,High,design,6
10034259,17.0,1,yes,2,2,1,High,reliability,7
10034260,11.0,1,yes,2,2,2,High,security,8
10034261,1.0,1,yes,2,2,3,High,reliability,10
10034262,26.0,1,yes,2,2,2,High,price,8
10034263,11.0,1,yes,2,2,2,High,price,6
10034264,11.0,1,yes,2,2,2,High,reliability,7
10034265,16.0,1,yes,1,2,2,High,speed,9
10034266,16.0,3,yes,2,2,2,High,price,10
10034267,10.0,1,yes,1,2,2,High,features,7
10034268,19.0,1,yes,2,2,2,High,services,8
10034269,8.0,2,yes,2,2,1,High,speed,7
10034270,20.0,1,yes,2,2,2,High,price,10
10034271,2.0,1,yes,2,2,2,High,price,10
10034272,13.0,1,yes,2,2,1,High,services,10
10034273,25.0,1,yes,2,2,1,High,price,8
10034274,12.0,1,yes,1,2,2,High,price,10
10034275,0.0,3,no,2,2,1,High,design,9
10034276,0.0,1,yes,2,2,2,High,price,6
10034277,10.0,1,yes,2,2,2,High,other,10
10034278,2.0,1,no,2,2,1,High,price,7
10034279,17.0,1,yes,2,2,2,High,price,7
10034280,27.0,1,yes,2,2,2,High,services,6
10034281,16.0,1,yes,2,2,2,High,reliability,6
10034282,18.0,1,yes,2,2,3,High,features,6
10034283,12.0,2,yes,2,2,1,High,speed,9
10034284,21.0,4,yes,2,2,2,High,price,10
10034285,16.0,2,no,1,3,2,High,speed,7
10034286,3.0,1,yes,2,2,2,High,reliability,9
10034287,5.0,1,yes,2,2,1,High,speed,6
10034288,26.0,1,yes,1,2,2,High,price,9
10034289,22.0,1,yes,2,2,1,High,other,7
10034290,16.0,2,yes,2,2,2,High,design,6
10034291,13.0,1,yes,2,2,1,High,services,9
10034292,4.0,1,yes,2,2,2,High,price,6
10034293,24.0,1,yes,2,2,2,High,price,7
10034294,1.0,3,yes,2,2,2,High,price,8
10034295,22.0,1,yes,2,2,1,High,services,7
10034296,22.0,1,yes,2,2,2,High,reliability,9
10034297,10.0,1,no,2,2,2,High,price,6
10034298,7.0,1,yes,2,2,1,High,reliability,10
10034299,22.0,2,yes,2,2,2,High,speed,6
10034300,29.0,1,yes,2,2,2,High,price,7
10034301,29.0,1,yes,1,2,2,High,features,8
10034302,19.0,2,yes,2,2,1,High,security,9
10034303,19.0,1,yes,2,2,1,High,features,7
10034304,7.0,2,yes,2,2,2,High,speed,9
10034305,23.0,1,no,1,2,1,High,reliability,7
10034306,19.0,1,yes,2,2,2,High,price,8
10034307,26.0,1,no,2,2,2,High,price,10
10034308,0.0,1,yes,2,2,2,High,reliability,9
10034309,22.0,1,yes,2,2,2,High,services,8
10034310,1.0,1,no,2,2,3,High,reliability,6
10034311,19.0,1,yes,1,2,2,High,features,6
10034312,15.0,1,yes,2,2,3,High,features,10
10034313,27.0,1,yes,2,3,1,High,reliability,8
10034314,24.0,3,yes,2,2,2,High,price,8
10034315,16.0,4,yes,1,2,1,High,services,10
10034316,17.0,1,yes,2,2,1,High,price,10
10034317,14.0,1,yes,2,2,1,High,price,6
10034318,10.0,1,yes,1,2,3,High,services,9
10034319,26.0,1,yes,2,2,2,High,speed,10
10034320,22.0,1,yes,2,2,2,High,speed,7
10034321,6.0,1,yes,1,2,2,High,reliability,10
10034322,13.0,1,yes,2,2,1,High,reliability,7
10034323,13.0,3,yes,2,2,2,High,price,7
10034324,6.0,1,yes,2,2,1,High,features,8
10034325,20.0,3,yes,2,2,2,High,price,8
10034326,1.0,4,yes,2,2,1,High,features,9
10034327,17.0,3,yes,2,2,2,High,speed,8
10034328,4.0,1,yes,2,2,3,High,support,7
10034329,9.0,3,yes,2,2,2,High,price,6
10034330,10.0,1,yes,2,2,2,High,services,7
10034331,5.0,2,yes,2,2,2,High,speed,10
10034332,4.0,1,no,2,2,1,High,features,10
10034333,6.0,3,no,2,2,2,High,price,6
10034334,15.0,3,yes,2,2,2,High,price,10
10034335,24.0,3,no,2,2,2,High,design,7
10034336,3.0,3,no,2,2,2,High,services,8
10034337,15.0,3,yes,1,2,2,High,price,7
10034338,16.0,3,yes,2,2,2,High,speed,6
10034339,10.0,3,yes,1,3,2,High,services,6
10034340,42.0,2,yes,2,2,1,High,usability,9
10034341,7.0,1,yes,2,2,2,High,speed,7
10034342,46.0,1,yes,1,2,2,High,support,6
10034343,19.0,2,yes,2,2,1,High,features,10
10034344,8.0,1,no,2,2,1,High,price,9
10034345,0.0,2,yes,2,3,1,High,speed,9
10034346,25.0,1,yes,2,2,3,High,price,9
10034347,23.0,1,yes,2,2,2,High,reliability,10
10034348,28.0,1,yes,2,2,2,High,price,8
10034349,18.0,1,yes,2,2,2,High,price,8
10034350,20.0,1,yes,2,2,1,High,features,6
10034351,26.0,1,yes,2,2,3,High,speed,8
10034352,29.0,2,yes,2,2,2,High,speed,10
10034353,7.0,2,yes,1,2,3,High,speed,6
10034354,2.0,2,yes,1,2,2,High,speed,10
10034355,18.0,1,yes,2,2,1,High,reliability,9
10034356,2.0,1,yes,2,2,1,High,usability,6
10034357,23.0,1,yes,2,2,2,High,reliability,7
10034358,27.0,3,yes,1,2,2,High,price,7
10034359,22.0,1,yes,2,2,2,High,price,7
10034360,16.0,1,yes,2,2,1,High,usability,10
10034361,28.0,3,yes,2,2,2,High,price,9
10034362,5.0,1,yes,2,2,2,High,price,6
10034363,7.0,3,yes,1,2,2,High,price,7
10034364,6.0,3,yes,2,3,2,High,price,10
10034365,27.0,3,yes,2,2,2,High,speed,10
10034366,26.0,1,yes,2,3,1,High,reliability,8
10034367,24.0,1,yes,2,2,2,High,navigation,9
10034368,8.0,4,yes,2,2,2,High,price,6
10034369,13.0,1,yes,2,2,2,High,price,9
10034370,14.0,1,no,2,3,1,High,reliability,6
10034371,5.0,3,yes,2,2,3,High,price,7
10034372,0.0,2,yes,2,2,1,High,speed,8
10034373,6.0,1,yes,2,2,2,High,services,9
10034374,6.0,3,yes,2,2,2,High,price,10
10034375,6.0,1,yes,2,2,2,High,price,6
10034376,16.0,3,no,2,2,2,High,security,9
10034377,2.0,1,yes,2,2,3,High,features,9
10034378,2.0,3,yes,2,2,2,High,features,6
10034379,24.0,4,yes,2,2,2,High,features,9
10034380,22.0,4,yes,2,2,2,High,reliability,10
10034381,14.0,1,yes,2,2,2,High,price,9
10034382,25.0,3,yes,2,3,2,High,price,9
10034383,22.0,2,yes,2,2,1,High,usability,10
10034384,14.0,1,yes,2,2,1,High,features,7
10034385,0.0,1,no,2,2,2,High,price,8
10034386,5.0,1,yes,2,2,2,High,features,7
10034387,29.0,3,no,2,3,2,High,price,9
10034388,29.0,1,yes,2,2,2,High,reliability,8
10034389,9.0,1,yes,2,2,2,High,features,7
10034390,8.0,3,yes,2,2,2,High,price,9
10034391,24.0,1,yes,2,2,1,High,features,9
10034392,2.0,1,yes,1,2,2,High,price,6
10034393,16.0,1,yes,2,3,2,High,price,6
10034394,14.0,3,yes,2,2,2,High,price,10
10034395,28.0,3,yes,2,2,2,High,price,8
10034396,11.0,1,yes,2,2,2,High,services,6
10034397,31.0,1,yes,2,2,1,High,usability,6
10034398,24.0,1,yes,2,2,2,High,price,10
10034399,24.0,1,yes,1,2,2,High,services,6
10034400,23.0,1,yes,2,2,2,High,services,7
10034401,6.0,1,no,2,2,1,High,security,8
10034402,11.0,3,yes,2,2,2,High,price,7
10034403,18.0,1,yes,2,2,2,High,reliability,10
10034404,24.0,3,yes,1,3,2,High,price,9
10034405,29.0,2,yes,2,2,3,High,speed,7
10034406,15.0,1,yes,2,2,2,High,reliability,6
10034407,19.0,1,yes,2,2,2,High,reliability,7
10034408,25.0,1,yes,2,2,3,High,services,7
10034409,14.0,3,yes,1,2,2,High,price,6
10034410,24.0,1,yes,2,2,1,High,usability,6
10034411,12.0,1,yes,2,2,2,High,price,6
10034412,4.0,1,yes,2,2,2,High,features,7
10034413,16.0,3,yes,2,2,2,High,reliability,6
10034414,24.0,3,yes,2,2,1,High,services,10
10034415,18.0,1,yes,1,2,1,High,support,10
10034416,2.0,3,yes,2,2,1,High,price,10
10034417,1.0,1,yes,2,3,1,High,services,6
10034418,14.0,3,yes,2,3,2,High,price,6
10034419,27.0,3,yes,2,2,2,High,price,7
10034420,3.0,1,yes,2,2,2,High,features,6
10034421,21.0,1,yes,2,2,2,High,features,6
10034422,25.0,2,no,2,2,1,High,speed,8
10034423,12.0,2,yes,2,2,2,High,speed,7
10034424,11.0,4,yes,1,2,2,High,price,7
10034425,13.0,1,no,2,2,2,High,reliability,6
10034426,26.0,1,yes,2,2,3,High,reliability,7
10034427,8.0,1,yes,2,2,2,High,other,8
10034428,15.0,1,yes,2,2,2,High,price,10
10034429,5.0,1,no,1,2,1,High,price,8
10034430,1.0,3,yes,1,2,2,High,price,8
10034431,4.0,1,yes,2,3,2,High,other,7
10034432,13.0,3,yes,1,3,2,High,design,8
10034433,7.0,3,yes,2,3,2,High,security,6
10034434,26.0,1,yes,2,2,2,High,price,6
10034435,20.0,3,yes,2,2,2,High,price,8
10034436,7.0,1,yes,1,2,3,High,services,8
10034437,17.0,1,yes,2,2,1,High,services,6
10034438,8.0,1,yes,2,2,3,High,features,9
10034439,14.0,1,yes,1,2,2,High,services,6
10034440,48.0,3,yes,2,3,2,High,price,10
10034441,19.0,1,yes,2,2,3,High,services,10
10034442,46.0,1,yes,2,2,1,High,reliability,9
10034443,42.0,1,yes,2,2,1,High,usability,6
10034444,27.0,1,yes,1,2,1,High,reliability,9
10034445,57.0,1,yes,2,3,2,High,features,9
10034446,14.0,3,yes,2,2,2,High,price,7
10034447,4.0,1,yes,2,2,2,High,price,10
10034448,29.0,1,yes,2,3,2,High,price,8
10034449,28.0,3,yes,2,2,2,High,price,6
10034450,12.0,1,yes,1,3,2,High,services,7
10034451,4.0,1,yes,2,3,2,High,price,7
10034452,8.0,3,yes,2,2,2,High,price,10
10034453,19.0,4,yes,2,2,2,High,price,6
10034454,14.0,1,yes,2,2,2,High,features,6
10034455,17.0,1,yes,2,2,1,High,reliability,9
10034456,0.0,1,yes,2,2,1,High,price,8
10034457,29.0,1,yes,1,2,3,High,reliability,7
10034458,29.0,3,yes,2,2,3,High,navigation,7
10034459,7.0,3,yes,2,2,2,High,price,8
10034460,4.0,3,yes,2,2,2,High,price,8
10034461,5.0,2,yes,2,2,1,High,price,7
10034462,13.0,3,yes,2,2,1,High,price,10
10034463,25.0,1,yes,2,3,1,High,price,6
10034464,11.0,1,yes,2,2,2,High,services,9
10034465,19.0,3,yes,2,3,2,High,price,6
10034466,16.0,3,yes,2,3,2,High,price,10
10034467,3.0,3,yes,2,2,2,High,price,7
10034468,21.0,1,no,2,3,2,High,reliability,6
10034469,27.0,3,yes,2,2,1,High,price,9
10034470,0.0,3,yes,2,2,2,High,price,6
10034471,17.0,1,yes,2,2,2,High,features,6
10034472,14.0,2,yes,2,3,1,High,speed,9
10034473,16.0,1,yes,2,3,2,High,services,10
